,hour,Ein,Eout,lbmp,charge_state,time_stamp
6692,6692,0.0,0.0,29.94,0.0,2017-10-06 21:00:00
6693,6693,-0.0,0.0,25.87,0.0,2017-10-06 22:00:00
6694,6694,0.0,0.0,26.41,0.0,2017-10-06 23:00:00
6695,6695,0.0,0.0,31.14,0.0,2017-10-07 00:00:00
6696,6696,0.0,0.0,26.38,0.0,2017-10-07 01:00:00
6697,6697,-0.0,0.0,21.34,0.0,2017-10-07 02:00:00
6698,6698,16.9304578186562,0.0,20.62,0.0,2017-10-07 03:00:00
6699,6699,100.0,0.0,19.5,15.6091108541422,2017-10-07 04:00:00
6700,6700,100.0,0.0,20.3,107.804555427071,2017-10-07 05:00:00
6701,6701,0.0,0.0,22.2,200.0,2017-10-07 06:00:00
6702,6702,0.0,0.0,27.28,200.0,2017-10-07 07:00:00
6703,6703,0.0,0.0,31.56,200.0,2017-10-07 08:00:00
6704,6704,0.0,0.0,34.0,200.0,2017-10-07 09:00:00
6705,6705,0.0,0.0,31.61,200.0,2017-10-07 10:00:00
6706,6706,0.0,0.0,35.7,200.0,2017-10-07 11:00:00
6707,6707,0.0,0.0,35.99,200.0,2017-10-07 12:00:00
6708,6708,0.0,0.0,35.98,200.0,2017-10-07 13:00:00
6709,6709,0.0,0.0,36.79,200.0,2017-10-07 14:00:00
6710,6710,0.0,0.0,37.25,200.0,2017-10-07 15:00:00
6711,6711,0.0,84.3908891458577,37.52,200.0,2017-10-07 16:00:00
6712,6712,0.0,53.1726674375733,37.97,108.465228909328,2017-10-07 17:00:00
6713,6713,0.0,0.0,37.65,50.7913734559685,2017-10-07 18:00:00
6714,6714,0.0,46.8273325624267,38.15,50.7913734559685,2017-10-07 19:00:00
6715,6715,0.0,0.0,35.0,0.0,2017-10-07 20:00:00
6716,6716,0.0,0.0,32.6,0.0,2017-10-07 21:00:00
6717,6717,0.0,0.0,30.0,0.0,2017-10-07 22:00:00
6718,6718,0.0,0.0,28.7,0.0,2017-10-07 23:00:00
6719,6719,-0.0,0.0,27.5,0.0,2017-10-08 00:00:00
6720,6720,-0.0,0.0,25.46,0.0,2017-10-08 01:00:00
6721,6721,-0.0,0.0,23.3,0.0,2017-10-08 02:00:00
6722,6722,16.9304578186562,0.0,22.13,0.0,2017-10-08 03:00:00
6723,6723,100.0,0.0,21.0,15.6091108541422,2017-10-08 04:00:00
6724,6724,100.0,0.0,20.5,107.804555427071,2017-10-08 05:00:00
6725,6725,-0.0,0.0,23.0,200.0,2017-10-08 06:00:00
6726,6726,0.0,0.0,26.0,200.0,2017-10-08 07:00:00
6727,6727,0.0,0.0,30.52,200.0,2017-10-08 08:00:00
6728,6728,0.0,0.0,34.44,200.0,2017-10-08 09:00:00
6729,6729,0.0,0.0,35.0,200.0,2017-10-08 10:00:00
6730,6730,0.0,0.0,36.97,200.0,2017-10-08 11:00:00
6731,6731,0.0,0.0,37.38,200.0,2017-10-08 12:00:00
6732,6732,0.0,0.0,39.57,200.0,2017-10-08 13:00:00
6733,6733,0.0,0.0,42.05,200.0,2017-10-08 14:00:00
6734,6734,0.0,0.0,44.64,200.0,2017-10-08 15:00:00
6735,6735,0.0,100.0,47.73,200.0,2017-10-08 16:00:00
6736,6736,0.0,53.1726674375733,46.67,91.5347710906719,2017-10-08 17:00:00
6737,6737,0.0,0.0,45.28,33.8609156373123,2017-10-08 18:00:00
6738,6738,0.0,31.2182217082845,45.3,33.8609156373123,2017-10-08 19:00:00
6739,6739,0.0,0.0,41.54,0.0,2017-10-08 20:00:00
6740,6740,0.0,0.0,38.38,0.0,2017-10-08 21:00:00
6741,6741,0.0,0.0,36.77,0.0,2017-10-08 22:00:00
6742,6742,-0.0,0.0,31.1,0.0,2017-10-08 23:00:00
6743,6743,-0.0,0.0,26.11,0.0,2017-10-09 00:00:00
6744,6744,-0.0,0.0,25.09,0.0,2017-10-09 01:00:00
6745,6745,16.9304578186562,0.0,23.38,0.0,2017-10-09 02:00:00
6746,6746,100.0,0.0,20.69,15.6091108541422,2017-10-09 03:00:00
6747,6747,100.0,0.0,21.17,107.804555427071,2017-10-09 04:00:00
6748,6748,-0.0,0.0,23.51,200.0,2017-10-09 05:00:00
6749,6749,0.0,0.0,31.52,200.0,2017-10-09 06:00:00
6750,6750,0.0,0.0,36.53,200.0,2017-10-09 07:00:00
6751,6751,0.0,0.0,39.66,200.0,2017-10-09 08:00:00
6752,6752,0.0,0.0,44.45,200.0,2017-10-09 09:00:00
6753,6753,0.0,0.0,43.86,200.0,2017-10-09 10:00:00
6754,6754,0.0,0.0,42.4,200.0,2017-10-09 11:00:00
6755,6755,0.0,0.0,42.34,200.0,2017-10-09 12:00:00
6756,6756,0.0,0.0,42.69,200.0,2017-10-09 13:00:00
6757,6757,0.0,0.0,44.37,200.0,2017-10-09 14:00:00
6758,6758,0.0,0.0,45.77,200.0,2017-10-09 15:00:00
6759,6759,0.0,100.0,48.11,200.0,2017-10-09 16:00:00
6760,6760,0.0,68.7817782917155,46.04,91.5347710906719,2017-10-09 17:00:00
6761,6761,0.0,0.0,44.8,16.9304578186562,2017-10-09 18:00:00
6762,6762,0.0,15.6091108541422,45.59,16.9304578186562,2017-10-09 19:00:00
6763,6763,0.0,0.0,39.91,0.0,2017-10-09 20:00:00
6764,6764,0.0,0.0,38.11,0.0,2017-10-09 21:00:00
6765,6765,-0.0,0.0,36.72,0.0,2017-10-09 22:00:00
6766,6766,-0.0,0.0,27.55,0.0,2017-10-09 23:00:00
6767,6767,-0.0,0.0,26.6,0.0,2017-10-10 00:00:00
6768,6768,0.0,0.0,27.17,0.0,2017-10-10 01:00:00
6769,6769,-0.0,0.0,25.34,0.0,2017-10-10 02:00:00
6770,6770,100.0,0.0,22.83,0.0,2017-10-10 03:00:00
6771,6771,100.0,0.0,23.21,92.1954445729289,2017-10-10 04:00:00
6772,6772,16.9304578186562,0.0,24.9,184.390889145858,2017-10-10 05:00:00
6773,6773,0.0,0.0,33.8,200.0,2017-10-10 06:00:00
6774,6774,0.0,0.0,35.51,200.0,2017-10-10 07:00:00
6775,6775,0.0,0.0,37.01,200.0,2017-10-10 08:00:00
6776,6776,0.0,0.0,38.96,200.0,2017-10-10 09:00:00
6777,6777,0.0,0.0,41.3,200.0,2017-10-10 10:00:00
6778,6778,0.0,0.0,41.0,200.0,2017-10-10 11:00:00
6779,6779,0.0,0.0,43.9,200.0,2017-10-10 12:00:00
6780,6780,0.0,0.0,45.24,200.0,2017-10-10 13:00:00
6781,6781,0.0,0.0,47.02,200.0,2017-10-10 14:00:00
6782,6782,0.0,0.0,48.48,200.0,2017-10-10 15:00:00
6783,6783,0.0,100.0,52.94,200.0,2017-10-10 16:00:00
6784,6784,0.0,84.3908891458578,51.44,91.5347710906719,2017-10-10 17:00:00
6785,6785,0.0,0.0,47.8,0.0,2017-10-10 18:00:00
6786,6786,0.0,0.0,46.62,0.0,2017-10-10 19:00:00
6787,6787,0.0,0.0,40.0,0.0,2017-10-10 20:00:00
6788,6788,-0.0,0.0,37.39,0.0,2017-10-10 21:00:00
6789,6789,-0.0,0.0,35.76,0.0,2017-10-10 22:00:00
6790,6790,-0.0,0.0,32.85,0.0,2017-10-10 23:00:00
6791,6791,-0.0,0.0,27.31,0.0,2017-10-11 00:00:00
6792,6792,-0.0,0.0,26.5,0.0,2017-10-11 01:00:00
6793,6793,16.9304578186562,0.0,21.5,0.0,2017-10-11 02:00:00
6794,6794,100.0,0.0,18.78,15.6091108541422,2017-10-11 03:00:00
6795,6795,100.0,0.0,18.7,107.804555427071,2017-10-11 04:00:00
6796,6796,-0.0,0.0,21.77,200.0,2017-10-11 05:00:00
6797,6797,0.0,0.0,31.77,200.0,2017-10-11 06:00:00
6798,6798,0.0,0.0,33.1,200.0,2017-10-11 07:00:00
6799,6799,0.0,0.0,36.46,200.0,2017-10-11 08:00:00
6800,6800,0.0,15.6091108541422,40.42,200.0,2017-10-11 09:00:00
6801,6801,0.0,0.0,38.51,183.069542181344,2017-10-11 10:00:00
6802,6802,0.0,0.0,38.98,183.069542181344,2017-10-11 11:00:00
6803,6803,0.0,0.0,38.69,183.069542181344,2017-10-11 12:00:00
6804,6804,0.0,0.0,37.93,183.069542181344,2017-10-11 13:00:00
6805,6805,0.0,0.0,38.94,183.069542181344,2017-10-11 14:00:00
6806,6806,0.0,0.0,38.75,183.069542181344,2017-10-11 15:00:00
6807,6807,0.0,0.0,39.4,183.069542181344,2017-10-11 16:00:00
6808,6808,0.0,68.7817782917155,40.0,183.069542181344,2017-10-11 17:00:00
6809,6809,0.0,100.0,40.15,108.465228909328,2017-10-11 18:00:00
6810,6810,0.0,0.0,39.53,0.0,2017-10-11 19:00:00
6811,6811,0.0,0.0,35.21,0.0,2017-10-11 20:00:00
6812,6812,0.0,0.0,31.94,0.0,2017-10-11 21:00:00
6813,6813,-0.0,0.0,28.8,0.0,2017-10-11 22:00:00
6814,6814,-0.0,0.0,23.8,0.0,2017-10-11 23:00:00
6815,6815,0.0,0.0,25.97,0.0,2017-10-12 00:00:00
6816,6816,-0.0,0.0,18.6,0.0,2017-10-12 01:00:00
6817,6817,16.9304578186562,0.0,15.56,0.0,2017-10-12 02:00:00
6818,6818,100.0,0.0,14.09,15.6091108541422,2017-10-12 03:00:00
6819,6819,100.0,0.0,14.15,107.804555427071,2017-10-12 04:00:00
6820,6820,-0.0,0.0,16.51,200.0,2017-10-12 05:00:00
6821,6821,0.0,0.0,27.64,200.0,2017-10-12 06:00:00
6822,6822,0.0,0.0,33.1,200.0,2017-10-12 07:00:00
6823,6823,0.0,0.0,38.04,200.0,2017-10-12 08:00:00
6824,6824,0.0,31.2182217082845,39.65,200.0,2017-10-12 09:00:00
6825,6825,0.0,0.0,36.7,166.139084362688,2017-10-12 10:00:00
6826,6826,0.0,0.0,36.87,166.139084362688,2017-10-12 11:00:00
6827,6827,0.0,0.0,36.66,166.139084362688,2017-10-12 12:00:00
6828,6828,0.0,0.0,36.98,166.139084362688,2017-10-12 13:00:00
6829,6829,0.0,0.0,37.36,166.139084362688,2017-10-12 14:00:00
6830,6830,0.0,0.0,36.38,166.139084362688,2017-10-12 15:00:00
6831,6831,0.0,0.0,38.11,166.139084362688,2017-10-12 16:00:00
6832,6832,0.0,0.0,38.86,166.139084362688,2017-10-12 17:00:00
6833,6833,0.0,53.1726674375733,40.07,166.139084362688,2017-10-12 18:00:00
6834,6834,0.0,100.0,41.4,108.465228909328,2017-10-12 19:00:00
6835,6835,0.0,0.0,35.44,0.0,2017-10-12 20:00:00
6836,6836,-0.0,0.0,31.48,0.0,2017-10-12 21:00:00
6837,6837,-0.0,0.0,28.5,0.0,2017-10-12 22:00:00
6838,6838,-0.0,0.0,21.7,0.0,2017-10-12 23:00:00
6839,6839,-0.0,0.0,20.6,0.0,2017-10-13 00:00:00
6840,6840,-0.0,0.0,16.3,0.0,2017-10-13 01:00:00
6841,6841,-0.0,0.0,15.4,0.0,2017-10-13 02:00:00
6842,6842,100.0,0.0,12.81,0.0,2017-10-13 03:00:00
6843,6843,100.0,0.0,12.81,92.1954445729289,2017-10-13 04:00:00
6844,6844,16.9304578186562,0.0,15.02,184.390889145858,2017-10-13 05:00:00
6845,6845,0.0,0.0,25.3,200.0,2017-10-13 06:00:00
6846,6846,0.0,0.0,27.9,200.0,2017-10-13 07:00:00
6847,6847,0.0,0.0,33.22,200.0,2017-10-13 08:00:00
6848,6848,0.0,46.8273325624267,36.58,200.0,2017-10-13 09:00:00
6849,6849,0.0,0.0,35.2,149.208626544032,2017-10-13 10:00:00
6850,6850,0.0,0.0,32.84,149.208626544032,2017-10-13 11:00:00
6851,6851,0.0,0.0,32.3,149.208626544032,2017-10-13 12:00:00
6852,6852,0.0,0.0,32.6,149.208626544032,2017-10-13 13:00:00
6853,6853,0.0,0.0,32.95,149.208626544032,2017-10-13 14:00:00
6854,6854,0.0,0.0,32.6,149.208626544032,2017-10-13 15:00:00
6855,6855,0.0,0.0,35.04,149.208626544032,2017-10-13 16:00:00
6856,6856,0.0,0.0,35.44,149.208626544032,2017-10-13 17:00:00
6857,6857,0.0,53.1726674375733,36.0,149.208626544032,2017-10-13 18:00:00
6858,6858,0.0,84.3908891458578,35.56,91.5347710906719,2017-10-13 19:00:00
6859,6859,0.0,0.0,32.0,0.0,2017-10-13 20:00:00
6860,6860,-0.0,0.0,27.5,0.0,2017-10-13 21:00:00
6861,6861,-0.0,0.0,23.61,0.0,2017-10-13 22:00:00
6862,6862,-0.0,0.0,22.1,0.0,2017-10-13 23:00:00
6863,6863,-0.0,0.0,19.21,0.0,2017-10-14 00:00:00
6864,6864,0.0,0.0,21.63,0.0,2017-10-14 01:00:00
6865,6865,0.0,0.0,19.69,0.0,2017-10-14 02:00:00
6866,6866,16.9304578186562,0.0,17.67,0.0,2017-10-14 03:00:00
6867,6867,100.0,0.0,17.0,15.6091108541422,2017-10-14 04:00:00
6868,6868,100.0,0.0,17.12,107.804555427071,2017-10-14 05:00:00
6869,6869,0.0,0.0,18.85,200.0,2017-10-14 06:00:00
6870,6870,0.0,0.0,20.83,200.0,2017-10-14 07:00:00
6871,6871,0.0,0.0,24.74,200.0,2017-10-14 08:00:00
6872,6872,0.0,0.0,27.8,200.0,2017-10-14 09:00:00
6873,6873,0.0,0.0,30.55,200.0,2017-10-14 10:00:00
6874,6874,0.0,0.0,29.84,200.0,2017-10-14 11:00:00
6875,6875,0.0,0.0,29.41,200.0,2017-10-14 12:00:00
6876,6876,0.0,0.0,29.35,200.0,2017-10-14 13:00:00
6877,6877,0.0,0.0,31.0,200.0,2017-10-14 14:00:00
6878,6878,0.0,0.0,31.05,200.0,2017-10-14 15:00:00
6879,6879,0.0,0.0,31.83,200.0,2017-10-14 16:00:00
6880,6880,0.0,0.0,33.75,200.0,2017-10-14 17:00:00
6881,6881,0.0,84.3908891458578,34.85,200.0,2017-10-14 18:00:00
6882,6882,0.0,100.0,37.38,108.465228909328,2017-10-14 19:00:00
6883,6883,0.0,0.0,32.8,0.0,2017-10-14 20:00:00
6884,6884,-0.0,0.0,28.4,0.0,2017-10-14 21:00:00
6885,6885,-0.0,0.0,25.31,0.0,2017-10-14 22:00:00
6886,6886,-0.0,0.0,24.9,0.0,2017-10-14 23:00:00
6887,6887,-0.0,0.0,24.07,0.0,2017-10-15 00:00:00
6888,6888,-0.0,0.0,22.38,0.0,2017-10-15 01:00:00
6889,6889,-0.0,0.0,19.54,0.0,2017-10-15 02:00:00
6890,6890,100.0,0.0,18.02,0.0,2017-10-15 03:00:00
6891,6891,100.0,0.0,18.29,92.1954445729289,2017-10-15 04:00:00
6892,6892,16.9304578186562,0.0,18.29,184.390889145858,2017-10-15 05:00:00
6893,6893,-0.0,0.0,19.6,200.0,2017-10-15 06:00:00
6894,6894,-0.0,0.0,21.47,200.0,2017-10-15 07:00:00
6895,6895,-0.0,0.0,23.03,200.0,2017-10-15 08:00:00
6896,6896,0.0,0.0,27.21,200.0,2017-10-15 09:00:00
6897,6897,0.0,0.0,31.18,200.0,2017-10-15 10:00:00
6898,6898,0.0,0.0,31.57,200.0,2017-10-15 11:00:00
6899,6899,0.0,0.0,32.75,200.0,2017-10-15 12:00:00
6900,6900,0.0,0.0,34.16,200.0,2017-10-15 13:00:00
6901,6901,0.0,0.0,35.64,200.0,2017-10-15 14:00:00
6902,6902,0.0,0.0,38.0,200.0,2017-10-15 15:00:00
6903,6903,0.0,0.0,40.07,200.0,2017-10-15 16:00:00
6904,6904,0.0,0.0,39.45,200.0,2017-10-15 17:00:00
6905,6905,0.0,84.3908891458578,43.75,200.0,2017-10-15 18:00:00
6906,6906,0.0,100.0,45.07,108.465228909328,2017-10-15 19:00:00
6907,6907,0.0,0.0,40.92,0.0,2017-10-15 20:00:00
6908,6908,-0.0,0.0,35.19,0.0,2017-10-15 21:00:00
6909,6909,-0.0,0.0,31.59,0.0,2017-10-15 22:00:00
6910,6910,-0.0,0.0,28.78,0.0,2017-10-15 23:00:00
6911,6911,-0.0,0.0,23.56,0.0,2017-10-16 00:00:00
6912,6912,-0.0,0.0,21.08,0.0,2017-10-16 01:00:00
6913,6913,-0.0,0.0,20.29,0.0,2017-10-16 02:00:00
6914,6914,16.9304578186562,0.0,18.65,0.0,2017-10-16 03:00:00
6915,6915,100.0,0.0,18.49,15.6091108541422,2017-10-16 04:00:00
6916,6916,100.0,0.0,18.32,107.804555427071,2017-10-16 05:00:00
6917,6917,0.0,0.0,28.83,200.0,2017-10-16 06:00:00
6918,6918,0.0,0.0,29.35,200.0,2017-10-16 07:00:00
6919,6919,0.0,0.0,28.79,200.0,2017-10-16 08:00:00
6920,6920,0.0,0.0,32.55,200.0,2017-10-16 09:00:00
6921,6921,0.0,0.0,33.09,200.0,2017-10-16 10:00:00
6922,6922,0.0,0.0,32.71,200.0,2017-10-16 11:00:00
6923,6923,0.0,0.0,32.26,200.0,2017-10-16 12:00:00
6924,6924,0.0,0.0,32.23,200.0,2017-10-16 13:00:00
6925,6925,0.0,0.0,32.0,200.0,2017-10-16 14:00:00
6926,6926,0.0,0.0,34.12,200.0,2017-10-16 15:00:00
6927,6927,0.0,0.0,35.44,200.0,2017-10-16 16:00:00
6928,6928,0.0,0.0,37.15,200.0,2017-10-16 17:00:00
6929,6929,0.0,84.3908891458578,39.67,200.0,2017-10-16 18:00:00
6930,6930,0.0,100.0,40.01,108.465228909328,2017-10-16 19:00:00
6931,6931,0.0,0.0,33.88,0.0,2017-10-16 20:00:00
6932,6932,-0.0,0.0,28.87,0.0,2017-10-16 21:00:00
6933,6933,-0.0,0.0,23.07,0.0,2017-10-16 22:00:00
6934,6934,-0.0,0.0,20.71,0.0,2017-10-16 23:00:00
6935,6935,-0.0,0.0,19.49,0.0,2017-10-17 00:00:00
6936,6936,16.9304578186562,0.0,17.43,0.0,2017-10-17 01:00:00
6937,6937,100.0,0.0,16.94,15.6091108541422,2017-10-17 02:00:00
6938,6938,100.0,0.0,17.02,107.804555427071,2017-10-17 03:00:00
6939,6939,-0.0,0.0,18.02,200.0,2017-10-17 04:00:00
6940,6940,-0.0,0.0,19.88,200.0,2017-10-17 05:00:00
6941,6941,0.0,0.0,30.86,200.0,2017-10-17 06:00:00
6942,6942,0.0,15.6091108541422,33.85,200.0,2017-10-17 07:00:00
6943,6943,0.0,0.0,29.54,183.069542181344,2017-10-17 08:00:00
6944,6944,0.0,0.0,30.98,183.069542181344,2017-10-17 09:00:00
6945,6945,0.0,0.0,30.97,183.069542181344,2017-10-17 10:00:00
6946,6946,0.0,0.0,30.77,183.069542181344,2017-10-17 11:00:00
6947,6947,0.0,0.0,28.58,183.069542181344,2017-10-17 12:00:00
6948,6948,0.0,0.0,29.07,183.069542181344,2017-10-17 13:00:00
6949,6949,18.3636598284026,0.0,27.67,183.069542181344,2017-10-17 14:00:00
6950,6950,0.0,0.0,28.91,200.0,2017-10-17 15:00:00
6951,6951,0.0,0.0,30.5,200.0,2017-10-17 16:00:00
6952,6952,-0.0,0.0,32.65,200.0,2017-10-17 17:00:00
6953,6953,0.0,84.3908891458578,39.0,200.0,2017-10-17 18:00:00
6954,6954,0.0,100.0,41.58,108.465228909328,2017-10-17 19:00:00
6955,6955,-0.0,0.0,32.27,0.0,2017-10-17 20:00:00
6956,6956,-0.0,0.0,27.31,0.0,2017-10-17 21:00:00
6957,6957,-0.0,0.0,22.1,0.0,2017-10-17 22:00:00
6958,6958,-0.0,0.0,19.52,0.0,2017-10-17 23:00:00
6959,6959,0.0,0.0,23.49,0.0,2017-10-18 00:00:00
6960,6960,-0.0,0.0,18.82,0.0,2017-10-18 01:00:00
6961,6961,100.0,0.0,17.14,0.0,2017-10-18 02:00:00
6962,6962,100.0,0.0,18.03,92.1954445729289,2017-10-18 03:00:00
6963,6963,16.9304578186562,0.0,18.17,184.390889145858,2017-10-18 04:00:00
6964,6964,0.0,0.0,21.29,200.0,2017-10-18 05:00:00
6965,6965,0.0,0.0,36.8,200.0,2017-10-18 06:00:00
6966,6966,0.0,0.0,40.29,200.0,2017-10-18 07:00:00
6967,6967,0.0,0.0,34.64,200.0,2017-10-18 08:00:00
6968,6968,0.0,0.0,38.98,200.0,2017-10-18 09:00:00
6969,6969,0.0,0.0,35.93,200.0,2017-10-18 10:00:00
6970,6970,0.0,0.0,35.81,200.0,2017-10-18 11:00:00
6971,6971,0.0,0.0,35.07,200.0,2017-10-18 12:00:00
6972,6972,0.0,0.0,35.39,200.0,2017-10-18 13:00:00
6973,6973,0.0,0.0,35.36,200.0,2017-10-18 14:00:00
6974,6974,0.0,0.0,35.23,200.0,2017-10-18 15:00:00
6975,6975,0.0,0.0,35.94,200.0,2017-10-18 16:00:00
6976,6976,0.0,0.0,38.86,200.0,2017-10-18 17:00:00
6977,6977,0.0,84.3908891458578,41.83,200.0,2017-10-18 18:00:00
6978,6978,0.0,100.0,42.79,108.465228909328,2017-10-18 19:00:00
6979,6979,0.0,0.0,36.04,0.0,2017-10-18 20:00:00
6980,6980,-0.0,0.0,30.29,0.0,2017-10-18 21:00:00
6981,6981,-0.0,0.0,24.78,0.0,2017-10-18 22:00:00
6982,6982,-0.0,0.0,24.52,0.0,2017-10-18 23:00:00
6983,6983,-0.0,0.0,22.04,0.0,2017-10-19 00:00:00
6984,6984,-0.0,0.0,19.88,0.0,2017-10-19 01:00:00
6985,6985,16.9304578186562,0.0,18.32,0.0,2017-10-19 02:00:00
6986,6986,100.0,0.0,17.9,15.6091108541422,2017-10-19 03:00:00
6987,6987,100.0,0.0,18.07,107.804555427071,2017-10-19 04:00:00
6988,6988,-0.0,0.0,19.74,200.0,2017-10-19 05:00:00
6989,6989,0.0,0.0,30.8,200.0,2017-10-19 06:00:00
6990,6990,0.0,0.0,33.6,200.0,2017-10-19 07:00:00
6991,6991,0.0,0.0,32.3,200.0,2017-10-19 08:00:00
6992,6992,0.0,0.0,37.57,200.0,2017-10-19 09:00:00
6993,6993,0.0,0.0,35.34,200.0,2017-10-19 10:00:00
6994,6994,0.0,0.0,35.62,200.0,2017-10-19 11:00:00
6995,6995,0.0,0.0,35.47,200.0,2017-10-19 12:00:00
6996,6996,0.0,0.0,35.64,200.0,2017-10-19 13:00:00
6997,6997,0.0,0.0,35.62,200.0,2017-10-19 14:00:00
6998,6998,0.0,0.0,35.58,200.0,2017-10-19 15:00:00
6999,6999,0.0,0.0,33.6,200.0,2017-10-19 16:00:00
7000,7000,0.0,0.0,34.92,200.0,2017-10-19 17:00:00
7001,7001,0.0,100.0,39.39,200.0,2017-10-19 18:00:00
7002,7002,0.0,84.3908891458578,38.57,91.5347710906719,2017-10-19 19:00:00
7003,7003,-0.0,0.0,32.51,0.0,2017-10-19 20:00:00
7004,7004,-0.0,0.0,28.5,0.0,2017-10-19 21:00:00
7005,7005,-0.0,0.0,25.36,0.0,2017-10-19 22:00:00
7006,7006,-0.0,0.0,21.79,0.0,2017-10-19 23:00:00
7007,7007,0.0,0.0,22.34,0.0,2017-10-20 00:00:00
7008,7008,-0.0,0.0,20.85,0.0,2017-10-20 01:00:00
7009,7009,100.0,0.0,17.94,0.0,2017-10-20 02:00:00
7010,7010,100.0,0.0,18.49,92.1954445729289,2017-10-20 03:00:00
7011,7011,16.9304578186562,0.0,18.76,184.390889145858,2017-10-20 04:00:00
7012,7012,-0.0,0.0,19.89,200.0,2017-10-20 05:00:00
7013,7013,0.0,0.0,31.0,200.0,2017-10-20 06:00:00
7014,7014,0.0,0.0,31.16,200.0,2017-10-20 07:00:00
7015,7015,0.0,0.0,29.21,200.0,2017-10-20 08:00:00
7016,7016,0.0,0.0,31.24,200.0,2017-10-20 09:00:00
7017,7017,0.0,0.0,33.32,200.0,2017-10-20 10:00:00
7018,7018,0.0,0.0,32.87,200.0,2017-10-20 11:00:00
7019,7019,0.0,0.0,33.24,200.0,2017-10-20 12:00:00
7020,7020,0.0,0.0,33.34,200.0,2017-10-20 13:00:00
7021,7021,0.0,0.0,33.29,200.0,2017-10-20 14:00:00
7022,7022,0.0,0.0,34.07,200.0,2017-10-20 15:00:00
7023,7023,0.0,0.0,33.89,200.0,2017-10-20 16:00:00
7024,7024,0.0,0.0,36.21,200.0,2017-10-20 17:00:00
7025,7025,0.0,100.0,40.31,200.0,2017-10-20 18:00:00
7026,7026,0.0,84.3908891458578,39.46,91.5347710906719,2017-10-20 19:00:00
7027,7027,-0.0,0.0,32.25,0.0,2017-10-20 20:00:00
7028,7028,-0.0,0.0,27.97,0.0,2017-10-20 21:00:00
7029,7029,-0.0,0.0,24.0,0.0,2017-10-20 22:00:00
7030,7030,-0.0,0.0,23.23,0.0,2017-10-20 23:00:00
7031,7031,-0.0,0.0,18.64,0.0,2017-10-21 00:00:00
7032,7032,-0.0,0.0,15.86,0.0,2017-10-21 01:00:00
7033,7033,16.9304578186562,0.0,15.2,0.0,2017-10-21 02:00:00
7034,7034,100.0,0.0,14.9,15.6091108541422,2017-10-21 03:00:00
7035,7035,0.0,0.0,15.58,107.804555427071,2017-10-21 04:00:00
7036,7036,100.0,0.0,15.14,107.804555427071,2017-10-21 05:00:00
7037,7037,0.0,0.0,17.31,200.0,2017-10-21 06:00:00
7038,7038,-0.0,0.0,19.28,200.0,2017-10-21 07:00:00
7039,7039,-0.0,0.0,19.69,200.0,2017-10-21 08:00:00
7040,7040,0.0,0.0,25.35,200.0,2017-10-21 09:00:00
7041,7041,0.0,0.0,23.2,200.0,2017-10-21 10:00:00
7042,7042,0.0,0.0,24.7,200.0,2017-10-21 11:00:00
7043,7043,0.0,0.0,23.72,200.0,2017-10-21 12:00:00
7044,7044,0.0,0.0,23.74,200.0,2017-10-21 13:00:00
7045,7045,0.0,0.0,25.26,200.0,2017-10-21 14:00:00
7046,7046,0.0,0.0,26.52,200.0,2017-10-21 15:00:00
7047,7047,0.0,0.0,28.06,200.0,2017-10-21 16:00:00
7048,7048,0.0,0.0,29.33,200.0,2017-10-21 17:00:00
7049,7049,0.0,100.0,31.45,200.0,2017-10-21 18:00:00
7050,7050,0.0,84.3908891458578,31.05,91.5347710906719,2017-10-21 19:00:00
7051,7051,0.0,0.0,26.78,0.0,2017-10-21 20:00:00
7052,7052,-0.0,0.0,25.28,0.0,2017-10-21 21:00:00
7053,7053,-0.0,0.0,20.8,0.0,2017-10-21 22:00:00
7054,7054,0.0,0.0,22.2,0.0,2017-10-21 23:00:00
7055,7055,-0.0,0.0,17.42,0.0,2017-10-22 00:00:00
7056,7056,-0.0,0.0,12.9,0.0,2017-10-22 01:00:00
7057,7057,0.0,0.0,13.29,0.0,2017-10-22 02:00:00
7058,7058,-0.0,0.0,12.85,0.0,2017-10-22 03:00:00
7059,7059,100.0,0.0,11.2,0.0,2017-10-22 04:00:00
7060,7060,100.0,0.0,10.22,92.1954445729289,2017-10-22 05:00:00
7061,7061,0.0,0.0,12.91,184.390889145858,2017-10-22 06:00:00
7062,7062,16.9304578186562,0.0,12.34,184.390889145858,2017-10-22 07:00:00
7063,7063,-0.0,0.0,15.1,200.0,2017-10-22 08:00:00
7064,7064,0.0,0.0,19.68,200.0,2017-10-22 09:00:00
7065,7065,0.0,0.0,19.71,200.0,2017-10-22 10:00:00
7066,7066,0.0,0.0,19.75,200.0,2017-10-22 11:00:00
7067,7067,0.0,0.0,21.74,200.0,2017-10-22 12:00:00
7068,7068,0.0,0.0,22.05,200.0,2017-10-22 13:00:00
7069,7069,0.0,0.0,22.06,200.0,2017-10-22 14:00:00
7070,7070,0.0,0.0,23.9,200.0,2017-10-22 15:00:00
7071,7071,0.0,0.0,26.64,200.0,2017-10-22 16:00:00
7072,7072,0.0,0.0,30.59,200.0,2017-10-22 17:00:00
7073,7073,0.0,84.3908891458578,34.0,200.0,2017-10-22 18:00:00
7074,7074,0.0,100.0,34.1,108.465228909328,2017-10-22 19:00:00
